,102,202,104,105,107,106,10A,109,10D,108,10E,10C,10B,10F
2745,1,1,2,2,1,3,24,3,2,2,2,2,34,3
2746,1,1,2,2,1,3,24,3,2,2,2,2,34,3
2747,1,1,2,2,1,3,2,245,2,2,1,2,34,345
2748,1,1,2,2,1,3,2,245,2,2,1,2,34,345
2749,1,1,2,2,1,3,245,24,2,24,3,2,34,35
2750,1,1,2,2,1,3,245,24,2,24,3,2,34,35
2751,1,1,2,2,1,3,24,4,2,24,3,2,34,34
2752,1,1,2,35,15,3,24,4,2,2,3,2,34,34
2753,1,1,2,35,15,3,2,4,2,2,3,2,34,345
2754,1,1,2,35,3,3,2,4,2,2,3,2,34,345
2755,1,1,2,35,3,3,24,34,2,2,1,2,34,345
2756,1,1,2,3,3,3,24,34,2,2,1,2,345,345
2757,1,1,25,3,3,3,24,34,2,2,1,2,345,34
2758,1,1,25,35,3,3,24,34,2,2,1,2,34,34
2759,1,1,245,35,3,3,2,3,2,2,1,2,34,34
2760,1,1,245,3,3,3,2,3,2,24,1,2,34,34
2761,1,1,24,3,3,3,24,1,2,24,2,2,34,3
2762,1,1,24,2,3,3,24,1,2,24,2,2,2,3
2763,1,1,2,2,3,34,2,3,2,24,2,2,2,25
2764,1,1,2,2,2,34,2,3,2,1,2,2,3,25
2765,1,1,2,2,2,34,34,35,2,1,2,2,3,24
2766,1,1,2,2,2,34,34,35,2,1,2,245,3,24
2767,1,1,2,2,2,34,3,35,2,1,2,245,3,2
2768,1,1,2,35,2,34,3,35,2,1,2,24,24,2
2769,1,1,2,35,2,245,35,3,2,1,2,24,24,245
2770,1,1,2,35,2,245,35,3,2,3,2,24,2,245
2771,1,1,2,35,2,24,3,3,2,3,2,24,2,24
2772,1,1,2,5,2,24,3,3,2,3,2,2,2,24
2773,1,1,2,5,2,24,3,3,2,3,2,2,3,24
2774,1,1,2,2,2,24,3,3,2,34,2,2,3,24
2775,1,1,25,2,2,2,3,3,2,34,2,2,35,24
2776,1,1,25,2,2,2,3,3,2,3,2,24,35,24
2777,1,1,2,2,2,2,1,3,2,3,2,24,45,2
2778,1,1,2,2,2,2,1,3,2,3,2,24,45,2
2779,1,1,2,2,5,2,3,3,2,3,2,24,245,245
2780,1,1,2,245,5,24,3,3,2,3,2,24,245,245
2781,1,1,25,245,3,24,2,3,2,3,1,24,3,2
2782,1,1,25,25,3,2,2,3,2,3,1,24,3,2
2783,1,1,24,25,35,2,2,3,2,3,3,24,34,24
2784,1,1,24,24,35,24,2,3,2,3,3,24,34,24
2785,1,1,34,24,345,24,3,3,2,3,3,34,3,2
2786,1,1,34,35,345,24,3,3,2,3,3,34,3,2
2787,1,1,34,35,345,24,35,3,2,3,3,2,3,2
2788,1,1,34,345,34,24,35,3,2,3,3,2,3,2
2789,1,1,3,345,34,24,3,3,2,3,3,2,2,25
2790,1,1,3,345,3,2,3,3,2,3,3,2,2,25
2791,1,1,34,345,3,2,35,35,2,3,3,2,3,25
2792,1,1,34,34,3,2,35,35,2,3,3,2,3,25
2793,1,1,34,34,3,2,2,345,2,3,3,2,345,2
2794,1,1,34,34,3,2,2,345,2,3,3,2,345,2
2795,1,1,35,34,3,2,2,35,2,3,2,2,35,2
2796,1,1,35,34,35,2,2,35,2,3,2,2,35,2
2797,1,1,2,2,35,2,2,34,2,3,2,2,15,2
2798,1,1,2,2,3,2,2,34,2,3,2,2,15,2
2799,1,1,2,25,3,2,2,35,2,3,5,2,3,2
2800,1,1,2,25,3,2,2,35,2,3,5,2,3,2
2801,1,1,2,2,3,2,2,34,2,3,1,2,2,2
2802,1,1,2,2,3,2,2,34,1,3,1,2,2,2
2803,1,1,2,25,3,2,25,3,3,3,1,2,245,2
2804,1,1,2,25,3,2,25,3,3,3,3,2,245,2
2805,1,1,2,4,3,2,2,3,3,3,3,2,45,25
2806,1,1,2,4,35,2,2,3,3,3,3,2,45,25
2807,1,1,2,34,35,2,2,3,3,2,3,2,34,3
2808,1,1,2,34,35,2,2,3,3,2,3,2,34,3
2809,1,1,2,34,3,2,2,2,3,2,3,2,34,345
2810,1,1,2,34,3,2,2,2,3,2,3,2,34,345
2811,1,1,2,34,25,2,2,2,3,2,3,2,34,35
2812,1,1,245,34,25,2,2,2,3,2,35,2,34,35
2813,1,1,245,3,2,2,2,2,3,245,35,2,34,5
2814,1,1,24,3,2,2,2,2,3,245,345,2,3,5
2815,1,1,24,3,2,2,2,2,3,2,345,2,3,2
2816,1,1,24,3,2,2,2,2,3,2,3,2,2,2
2817,1,1,24,3,2,2,2,2,3,2,3,2,2,35
2818,1,1,24,3,2,2,2,2,3,2,3,2,2,35
2819,1,1,24,3,2,2,2,2,3,2,3,2,2,2
2820,1,1,24,3,2,2,2,2,3,2,3,2,2,2
2821,1,1,34,3,25,2,2,2,3,2,3,2,2,15
2822,1,1,34,345,25,2,2,2,3,2,3,2,2,15
2823,1,1,34,345,2,2,2,2,3,2,3,2,2,35
2824,1,1,34,3,2,245,2,2,345,2,3,2,2,35
2825,1,1,34,3,2,245,2,2,345,2,3,2,2,3
2826,1,1,34,3,2,24,2,2,3,2,3,1,2,3
2827,1,1,34,3,2,24,2,25,3,2,3,1,3,3
2828,1,1,3,3,2,24,2,25,3,2,3,3,3,3
2829,1,1,3,3,2,24,2,24,3,2,3,3,35,35
2830,1,1,1,3,2,24,2,24,3,2,3,3,35,35
2831,1,1,1,3,2,24,2,245,3,2,3,3,3,35
2832,1,1,3,3,2,24,2,245,3,2,2,1,3,25
2833,1,1,3,3,2,24,2,2,3,1,2,1,3,25
2834,1,1,1,3,2,24,2,2,3,1,25,2,3,2
2835,1,1,1,3,2,24,2,2,3,2,25,2,345,2
2836,1,1,2,3,2,4,2,2,3,2,25,2,345,2
2837,1,1,2,3,2,4,2,2,3,2,25,2,3,2
2838,1,1,2,3,2,34,2,2,345,2,2,2,3,2
2839,1,1,2,3,2,34,2,2,345,2,2,2,15,2
2840,1,1,2,3,2,3,2,2,34,2,2,2,15,2
2841,1,1,2,3,2,3,2,2,34,2,2,2,25,2
2842,1,1,2,2,2,3,2,2,3,2,2,2,25,2
2843,1,1,2,2,2,3,2,2,3,2,2,2,1,2
2844,1,1,2,2,2,3,25,2,35,2,245,2,1,5
2845,1,1,2,2,2,3,25,2,35,2,245,2,3,5
2846,1,1,2,2,2,3,2,2,3,2,4,2,3,3
2847,1,1,2,2,2,3,2,2,3,2,4,2,3,3
2848,1,1,2,1,2,3,24,2,3,2,1,2,3,3
2849,1,1,2,2,2,3,24,2,3,2,1,2,3,3
2850,1,1,3,2,2,3,2,2,1,2,3,2,3,3
2851,1,1,3,2,2,3,2,2,1,2,3,2,3,3
2852,1,1,3,2,2,3,2,2,1,2,1,2,3,3
2853,1,1,3,2,2,3,2,2,1,2,1,2,3,3
2854,1,1,3,2,2,3,25,2,1,2,2,2,3,3
2855,1,1,3,2,2,3,25,2,1,2,2,2,35,3
2856,1,1,2,2,2,3,3,2,3,2,2,2,35,3
2857,1,1,2,2,2,3,3,2,3,2,2,2,3,3
2858,1,1,2,2,2,3,3,2,3,2,2,2,3,3
2859,1,1,2,2,2,3,3,2,3,2,2,2,3,3
2860,1,1,2,2,2,3,3,2,3,2,2,2,3,3
2861,1,1,2,2,2,3,3,24,3,2,2,2,1,3
2862,1,1,2,2,2,3,1,24,3,2,2,2,1,3
2863,1,1,2,2,2,3,1,2,3,2,2,2,2,3
2864,1,1,2,2,2,3,1,2,3,2,2,2,2,15
2865,1,1,2,2,2,3,1,25,3,2,2,2,2,15
2866,1,1,2,2,245,3,2,25,3,25,2,1,2,2
2867,1,1,2,2,245,3,2,25,3,25,2,3,2,2
2868,1,1,2,2,24,3,3,25,3,24,2,3,25,1
2869,1,1,2,2,24,3,3,2,3,24,2,3,25,1
2870,1,1,2,2,24,3,345,2,3,24,1,3,2,3
2871,1,1,2,2,24,3,345,2,3,24,1,3,2,3
2872,1,1,2,2,24,3,34,2,345,24,2,3,1,3
2873,1,1,2,2,24,3,34,2,345,24,2,3,3,3
2874,1,1,2,5,4,1,345,2,2,24,35,3,3,2
2875,1,1,2,5,4,1,345,2,2,24,35,3,35,2
2876,1,1,2,3,34,1,34,2,3,24,35,3,35,2
2877,1,1,2,3,34,1,34,2,3,245,35,3,25,2
2878,1,1,2,1,34,3,34,2,3,245,35,3,25,2
2879,1,1,2,1,34,3,34,2,3,24,35,3,2,2
2880,1,1,2,1,34,3,34,2,3,24,3,3,2,2
2881,1,1,2,2,34,3,34,2,3,24,3,3,2,2
2882,1,1,2,2,34,3,34,2,3,24,3,3,2,2
2883,1,1,2,2,3,3,34,2,3,24,3,3,2,2
2884,1,1,2,2,3,3,34,2,3,24,3,35,2,2
2885,1,1,2,2,3,3,34,2,3,24,3,35,2,2
2886,1,1,4,2,3,1,34,2,3,24,3,24,2,2
2887,1,1,4,2,3,1,34,2,3,24,3,24,2,2
2888,1,1,4,2,3,1,4,2,3,24,2,2,2,2
2889,1,1,2,2,3,1,4,2,3,24,2,2,2,2
2890,1,1,2,2,3,1,245,2,3,24,2,2,2,2
2891,1,1,2,2,3,1,245,2,3,24,2,2,2,2
2892,1,1,2,2,3,1,2,2,3,24,2,2,2,2
2893,1,1,2,2,3,3,2,2,3,24,2,2,2,2
2894,1,1,2,2,3,3,2,2,3,24,2,2,2,2
2895,1,1,1,2,1,3,2,2,3,24,2,2,2,2
2896,1,1,1,2,1,3,2,2,345,24,2,2,2,2
2897,1,1,2,2,1,3,2,2,345,24,2,2,2,2
2898,1,1,2,2,1,3,25,2,3,24,2,2,2,2
2899,1,1,2,2,1,1,25,2,3,24,2,2,2,2
2900,1,1,2,2,1,1,24,2,3,24,2,2,2,2
2901,1,1,2,2,1,1,24,2,3,24,2,2,2,2
2902,1,1,2,2,1,1,245,1,3,24,2,2,2,2
2903,1,1,2,2,1,1,245,3,3,24,2,2,2,2
2904,1,1,2,2,1,1,24,3,3,24,2,2,2,2
2905,1,1,2,2,3,1,24,3,3,2,2,2,2,2
2906,1,1,2,2,3,1,2,3,3,2,2,2,2,245
2907,1,1,2,2,3,3,2,3,3,2,2,2,2,245
2908,1,1,2,2,3,3,2,3,3,2,2,2,2,4
2909,1,1,3,2,3,3,2,3,3,2,2,2,2,4
2910,1,1,3,2,3,3,25,3,3,2,1,2,2,3
2911,1,1,3,2,3,35,25,3,3,2,3,2,2,3
2912,1,1,3,2,3,35,25,35,3,2,3,2,2,3
2913,1,1,3,2,1,3,25,35,3,2,3,2,2,3
2914,1,1,3,2,1,3,25,345,3,2,3,2,15,3
2915,1,1,3,2,2,3,25,345,3,2,3,2,15,3
2916,1,1,3,2,2,3,2,3,3,2,3,2,2,3
2917,1,1,3,2,2,3,2,3,3,2,3,2,2,3
2918,1,1,3,245,2,3,2,1,3,2,3,2,2,3
2919,1,1,3,245,2,3,2,1,3,2,3,2,2,1
2920,1,1,3,24,2,3,2,1,5,2,3,2,2,1
2921,1,1,35,24,2,3,2,1,5,2,3,2,2,1
2922,1,1,35,2,2,2,2,3,245,2,3,2,2,1
2923,1,1,3,2,2,2,2,3,245,2,3,2,2,1
2924,1,1,3,2,2,2,2,3,2,2,3,2,2,1
2925,1,1,3,2,2,2,2,3,2,2,3,2,2,1
2926,1,1,3,2,2,2,2,3,2,2,35,2,2,1
2927,1,1,3,2,2,2,2,3,2,2,35,2,2,1
2928,1,1,3,2,2,2,2,3,2,2,345,2,2,1
2929,1,1,3,2,2,2,2,3,2,2,345,2,2,2
2930,1,1,3,2,2,2,2,3,2,2,2,2,2,2
2931,1,1,3,2,2,2,2,3,2,2,2,2,2,1
2932,1,1,3,2,2,2,2,3,2,2,2,2,2,1
2933,1,1,2,2,2,2,2,3,2,2,2,2,2,2
2934,1,1,2,2,2,25,2,3,2,2,2,2,2,2
2935,1,1,2,2,2,25,2,3,2,2,2,2,2,2
2936,1,1,2,2,2,2,2,1,2,2,2,2,2,2
2937,1,1,2,2,2,2,2,1,2,2,2,2,2,1
2938,1,1,2,2,1,2,2,3,2,2,2,2,2,1
2939,1,1,2,2,1,2,2,3,2,2,2,2,2,2
2940,1,1,2,2,2,2,2,3,2,2,2,2,2,2
2941,1,1,2,2,2,2,2,3,2,2,2,2,2,2
2942,1,1,2,2,2,2,2,3,2,2,2,2,2,2
2943,1,1,2,2,2,24,2,3,2,2,245,2,2,2
2944,1,1,2,2,2,24,2,3,25,2,245,2,2,2
2945,1,1,2,2,2,2,2,3,25,2,24,2,2,2
2946,1,1,2,2,2,2,2,3,2,2,24,2,2,2
2947,1,1,2,2,2,2,2,3,2,2,24,2,2,2
2948,1,1,2,2,2,2,2,3,2,2,24,2,2,2
2949,1,1,2,2,2,2,2,3,2,2,2,2,2,2
2950,1,1,2,2,2,2,1,3,2,2,2,2,2,2
2951,1,1,2,2,2,2,1,3,2,2,2,2,2,2
2952,1,1,2,2,2,2,3,3,2,2,2,2,2,2
2953,1,1,2,2,2,25,3,3,2,2,2,2,2,2
2954,1,1,2,2,2,25,3,1,2,2,2,2,2,2
2955,1,1,2,2,2,2,3,1,2,2,2,2,2,2
2956,1,1,2,2,2,2,3,1,2,2,2,2,2,2
2957,1,1,24,2,3,2,3,1,2,2,2,2,2,2
2958,1,1,24,2,3,2,3,1,2,2,2,2,2,2
2959,1,1,24,2,3,2,3,1,2,2,2,2,2,2
2960,1,1,24,2,3,2,3,1,2,2,2,1,2,2
2961,1,1,24,3,2,2,3,1,2,2,2,1,2,2
2962,1,1,24,3,2,2,3,1,2,2,2,3,2,2
2963,1,1,24,3,2,2,3,1,2,2,2,3,2,2
2964,1,1,24,3,2,2,3,3,2,2,2,3,2,2
2965,1,1,24,3,2,2,3,3,2,2,2,3,2,2
2966,1,1,24,3,2,2,3,1,2,2,2,3,2,2
2967,1,1,2,3,2,2,1,1,2,2,2,3,2,2
2968,1,1,2,3,2,2,1,1,2,2,2,3,2,2
2969,1,1,2,3,2,2,2,1,2,2,2,3,2,2
2970,1,1,2,3,2,2,2,1,2,2,2,3,2,2
2971,1,1,2,3,2,2,2,1,2,2,2,3,2,2
2972,1,1,2,3,2,2,2,2,2,2,2,3,2,2
2973,1,1,2,1,2,2,2,2,2,2,2,3,2,2
2974,1,1,2,1,2,2,2,2,2,2,2,3,2,2
2975,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2976,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2977,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2978,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2979,1,1,2,2,2,2,2,2,2,2,245,3,2,2
2980,1,1,2,2,2,2,2,2,2,2,245,3,2,2
2981,1,1,2,2,2,2,2,2,2,2,24,3,2,2
2982,1,1,2,2,2,2,2,2,2,2,24,3,2,2
2983,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2984,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2985,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2986,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2987,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2988,1,1,2,2,2,2,2,2,24,2,1,3,2,2
2989,1,1,2,2,2,2,2,2,24,2,1,3,2,2
2990,1,1,2,2,2,2,2,2,2,2,2,3,2,2
2991,1,1,2,2,2,2,1,2,2,2,2,3,2,2
2992,1,1,2,2,2,2,1,1,2,2,2,3,2,2
2993,1,1,2,2,2,2,1,1,2,2,2,3,2,2
2994,1,1,2,2,2,2,1,1,2,2,2,3,2,2
2995,1,1,2,2,2,1,2,1,2,2,2,35,2,2
2996,1,1,2,2,2,1,2,1,2,2,2,35,2,2
2997,1,1,2,2,2,15,2,1,2,2,2,3,2,2
2998,1,1,2,2,2,15,2,2,25,2,2,3,2,2
2999,1,1,2,2,25,24,2,2,25,2,2,2,2,2
3000,1,1,2,2,25,24,2,2,3,2,2,2,2,2
3001,1,1,2,2,2,24,2,2,3,2,2,2,2,2
3002,1,1,2,2,2,24,2,2,3,2,2,2,2,2
3003,1,1,2,2,2,24,2,2,3,2,2,2,2,2
3004,1,1,2,2,2,2,2,2,3,2,35,2,2,2
3005,1,1,2,2,2,2,2,2,3,2,35,2,2,2
3006,1,1,2,2,2,4,2,2,3,2,3,2,2,2
3007,1,1,2,2,2,4,2,2,3,2,3,2,2,2
3008,1,1,2,2,2,4,2,2,3,2,3,2,2,2
3009,1,1,2,2,2,4,2,2,3,2,3,2,2,2
3010,1,1,2,2,2,1,2,2,3,2,3,2,2,2
3011,1,1,2,2,2,1,1,2,3,2,3,2,2,2
3012,1,1,2,2,2,4,1,2,3,2,3,2,2,2
3013,1,1,2,2,2,4,1,2,3,2,3,2,2,2
3014,1,1,2,2,2,4,1,2,3,2,3,2,2,2
3015,1,1,2,2,2,1,2,2,3,2,3,2,2,2
3016,1,1,2,2,1,24,2,1,3,2,3,2,2,2
3017,1,1,2,2,1,24,2,1,3,2,3,2,2,2
3018,1,1,2,2,1,2,2,1,3,2,3,2,2,2
3019,1,1,2,2,1,2,2,1,3,2,35,2,2,2
3020,1,1,2,2,1,245,2,1,3,2,35,2,2,2
3021,1,1,245,2,1,245,2,1,35,2,35,2,2,2
3022,1,1,245,1,1,24,2,245,35,1,35,2,2,2
3023,1,1,24,1,1,24,2,245,34,1,3,2,2,2
3024,1,1,24,1,1,24,2,34,34,1,3,2,2,2
3025,1,1,24,1,1,24,2,34,3,1,345,2,2,2
3026,1,1,24,1,1,24,2,34,3,1,345,2,2,2
3027,1,1,24,1,1,24,2,34,3,1,34,2,2,2
3028,1,1,24,1,1,24,2,34,3,1,34,2,2,2
3029,1,1,24,1,1,24,2,34,3,1,2,2,2,2
3030,1,1,24,1,1,24,2,34,3,1,2,2,2,2
3031,1,1,24,1,1,24,2,34,3,1,2,2,2,2
3032,1,1,24,1,1,24,2,34,3,1,2,2,2,2
3033,1,1,24,1,1,24,2,34,3,1,2,2,2,2
3034,1,1,24,2,1,24,2,34,3,1,2,2,2,2
3035,1,1,24,2,1,24,2,34,3,1,2,2,2,2
3036,1,1,24,2,1,24,2,34,3,1,2,2,2,2
3037,1,1,24,2,1,245,2,34,1,1,2,2,2,2
3038,1,1,24,2,1,245,2,34,1,1,2,2,2,2
3039,1,1,24,2,1,34,2,34,1,3,2,2,2,2
3040,1,1,24,2,1,34,2,34,1,3,2,2,2,2
3041,1,1,24,2,1,34,2,34,1,3,2,2,2,2
3042,1,1,34,2,1,34,2,34,1,3,2,2,2,2
3043,1,1,34,2,1,34,2,3,1,1,2,2,2,2
3044,1,1,34,2,1,34,2,3,1,1,2,2,2,2
3045,1,1,34,2,1,34,2,3,1,1,2,2,2,2
3046,1,1,34,2,2,34,2,3,1,1,2,2,2,2
3047,1,1,34,2,2,3,2,34,3,1,2,2,2,2
3048,1,1,3,2,2,3,2,34,3,1,2,2,2,2
3049,1,1,3,2,2,34,2,3,2,1,2,2,2,2
3050,1,1,3,2,2,34,2,3,2,1,2,2,2,2
3051,1,1,3,2,2,1,2,3,2,1,2,2,2,2
3052,1,1,3,2,2,1,2,3,2,1,2,2,2,2
3053,1,1,3,2,2,1,2,35,2,1,2,2,2,2
3054,1,1,1,2,2,1,2,35,2,1,2,2,2,2
3055,1,1,1,2,2,1,2,3,2,1,2,2,2,2
3056,1,1,24,2,2,1,2,3,2,1,2,2,2,2
3057,1,1,24,2,2,1,2,1,2,1,2,2,2,2
3058,1,1,2,2,2,1,2,1,2,1,2,2,2,2
3059,1,1,2,2,2,1,2,1,2,1,25,2,2,1
3060,1,1,2,2,2,1,2,1,2,1,25,2,2,1
3061,1,1,2,2,2,1,2,3,2,1,2,2,2,1
3062,1,1,2,1,2,1,2,3,2,1,2,2,2,1
3063,1,1,2,1,2,1,2,2,1,1,1,245,2,1
3064,1,1,2,1,2,1,2,2,1,1,1,245,2,1
3065,1,1,2,1,2,2,2,2,3,3,1,4,2,1
3066,1,1,2,1,2,2,2,2,3,3,1,4,2,1
3067,1,1,2,1,2,2,2,2,2,1,1,34,2,1
3068,1,1,2,2,2,2,2,2,2,1,1,34,2,3
3069,1,1,2,2,2,2,2,2,2,1,1,34,2,3
3070,1,1,2,2,2,2,1,2,2,1,1,34,2,3
3071,1,1,2,2,1,2,1,2,2,3,1,34,2,3
3072,1,1,2,2,1,2,3,2,2,3,1,34,2,1
3073,1,1,2,2,1,2,3,2,2,1,2,34,2,1
3074,1,1,2,2,1,2,3,2,2,1,2,34,2,2
3075,1,1,1,2,1,2,3,2,2,1,2,34,2,2
3076,1,1,1,2,1,2,3,2,2,1,2,34,2,2
3077,1,1,1,2,1,2,1,2,2,1,1,34,2,2
3078,1,1,2,2,1,2,1,2,2,1,1,34,2,2
3079,1,1,2,2,1,2,1,2,2,2,1,34,2,2
3080,1,1,2,2,1,2,1,2,2,2,1,34,2,2
3081,1,1,2,2,2,2,2,2,2,1,1,34,2,2
3082,1,1,2,2,2,2,2,2,2,1,1,34,2,2
3083,1,1,2,2,2,2,2,2,2,1,1,34,2,2
3084,1,1,1,2,2,2,2,2,2,1,1,34,2,2
3085,1,1,1,2,2,2,2,2,2,1,1,34,2,2
3086,1,1,3,2,2,2,2,2,2,1,1,34,2,2
3087,1,1,3,2,2,2,2,2,2,1,3,34,2,2
3088,1,1,1,2,2,2,2,2,2,1,3,34,2,2
3089,1,1,1,2,2,2,2,2,2,1,3,34,2,2
3090,1,1,2,2,2,2,2,2,2,1,3,34,2,2
3091,1,1,2,2,2,2,2,2,2,1,1,34,2,2
3092,1,1,2,2,2,2,2,2,2,1,1,34,2,2
3093,1,1,2,2,2,2,2,2,2,1,1,34,2,2
3094,1,1,2,2,2,2,2,2,2,1,1,34,2,2
3095,1,1,2,1,2,2,2,2,2,1,1,34,2,2
3096,1,1,2,1,2,2,2,2,2,1,1,2,2,2
3097,1,1,2,1,2,2,2,2,2,1,1,2,2,2
3098,1,1,2,1,2,2,2,2,2,1,1,2,2,2
3099,1,1,2,1,2,2,2,2,2,3,1,2,2,2
3100,1,1,2,1,2,2,2,2,2,3,1,2,2,2
3101,1,1,2,1,2,2,2,2,2,1,1,2,2,2
3102,1,1,2,1,2,2,2,25,2,1,1,2,2,2
3103,1,1,2,2,2,2,2,25,2,1,2,25,2,2
3104,1,1,2,2,2,2,2,2,2,1,2,25,2,2
3105,1,1,2,2,2,2,2,2,2,1,2,24,2,2
3106,1,1,3,2,2,2,2,24,2,1,2,24,2,2
3107,1,1,3,2,2,2,2,24,2,1,2,24,2,1
3108,1,1,3,2,2,2,2,2,2,1,2,24,2,1
3109,1,1,3,2,2,2,2,2,2,1,2,24,2,1
3110,1,1,3,2,1,2,2,2,345,1,2,34,2,1
3111,1,1,3,2,1,2,2,2,345,1,245,34,2,1
3112,1,1,1,2,3,2,2,2,34,1,245,34,2,1
3113,1,1,1,2,3,2,2,2,34,1,4,34,2,1
3114,1,1,2,2,3,2,2,2,34,1,4,3,2,1
3115,1,1,2,2,3,2,2,2,34,1,34,3,2,3
3116,1,1,2,2,3,2,2,2,34,1,34,2,2,3
3117,1,1,2,2,3,2,2,2,34,1,34,2,2,3
3118,1,1,2,2,3,2,2,245,34,1,34,2,2,3
3119,1,1,1,2,3,2,2,245,34,1,34,2,2,3
3120,1,1,1,2,3,2,2,24,34,1,34,2,3,3
3121,1,1,1,2,4,1,2,24,34,1,34,2,3,3
3122,1,1,1,2,4,1,2,34,34,1,34,2,35,3
3123,1,1,1,25,34,1,2,34,34,1,34,2,35,3
3124,1,1,1,25,34,1,2,34,34,1,34,2,3,3
3125,1,1,1,24,34,1,2,34,34,1,34,2,3,3
3126,1,1,1,24,34,1,2,34,34,1,34,3,3,3
3127,1,1,1,2,1,1,2,34,34,1,34,3,3,3
3128,1,1,1,2,1,1,2,34,34,1,34,3,3,3
3129,1,1,1,2,1,1,2,34,34,1,3,3,3,1
3130,1,1,1,2,1,1,2,34,34,1,3,3,1,1
3131,1,1,1,2,1,1,2,34,34,1,34,3,1,2
3132,1,1,1,2,1,1,2,34,3,1,34,3,2,2
3133,1,1,1,2,1,1,2,34,3,1,3,3,2,2
3134,1,1,1,2,1,1,2,34,3,1,3,1,2,2
3135,1,1,1,2,1,1,2,34,3,1,35,1,2,2
3136,1,1,1,2,1,1,2,34,3,1,35,3,2,2
3137,1,1,1,2,1,1,2,34,3,1,3,3,2,2
3138,1,1,1,2,1,1,2,34,3,1,3,35,2,2
3139,1,1,1,2,1,1,2,34,3,1,2,35,2,2
3140,1,1,1,2,1,1,2,34,3,1,2,34,2,2
3141,1,1,1,1,2,1,2,3,3,1,2,34,2,2
3142,1,1,1,1,2,1,2,3,1,1,2,3,2,2
3143,1,1,1,1,2,1,2,3,1,1,2,3,2,2
3144,1,1,1,1,2,1,2,3,2,1,2,3,2,2
3145,1,1,1,3,2,1,2,1,2,1,2,3,2,2
3146,1,1,1,3,2,1,2,1,2,1,2,2,2,2
3147,1,1,1,3,2,1,2,25,2,1,2,2,2,2
3148,1,1,1,3,2,1,1,25,2,1,2,2,2,2
3149,1,1,1,3,2,1,1,2,2,1,2,2,2,2
3150,1,1,1,3,2,1,1,2,2,1,2,2,2,2
3151,1,1,1,3,2,1,1,2,2,1,2,2,2,2
3152,1,1,1,3,2,1,1,2,2,1,2,1,2,2
3153,1,1,1,3,2,1,1,2,2,1,2,1,2,2
3154,1,1,1,3,2,1,1,2,2,1,2,1,2,2
3155,1,1,1,3,2,1,1,2,2,1,2,1,2,2
3156,1,1,1,3,2,1,1,2,2,1,2,1,2,2
3157,1,1,1,3,2,1,1,2,2,1,2,1,2,2
3158,1,1,1,3,2,1,1,2,2,1,2,2,2,2
3159,1,1,1,3,2,1,1,2,2,1,2,2,2,2
3160,1,1,1,3,2,1,1,2,2,1,2,2,2,2
3161,1,1,1,3,2,3,1,2,2,1,2,2,2,2
3162,1,1,1,3,2,3,1,2,2,1,2,2,2,2
3163,1,1,1,3,2,3,1,2,2,1,2,2,2,2
3164,1,1,1,1,2,3,1,2,2,1,2,2,2,2
3165,1,1,1,1,2,3,1,2,2,1,2,2,2,2
3166,1,1,1,1,2,3,3,2,2,1,2,2,2,1
3167,1,1,1,1,2,3,3,2,2,1,2,2,2,1
3168,1,1,1,3,2,3,3,2,2,1,2,2,2,1
3169,1,1,1,3,2,3,3,2,2,1,2,2,2,1
3170,1,1,1,3,2,3,3,2,2,1,2,2,2,3
3171,1,1,1,3,2,3,3,2,2,1,2,2,2,3
3172,4,1,1,3,2,3,3,2,2,1,2,2,2,3
3173,4,1,1,3,2,3,3,2,2,1,2,2,2,3
3174,1,1,1,3,2,3,3,2,2,1,2,1,2,3
3175,1,1,1,3,2,3,3,2,2,1,2,1,2,3
3176,1,1,1,3,2,3,3,2,2,1,2,35,2,3
3177,1,1,1,3,2,3,3,2,2,1,2,35,2,3
3178,1,1,1,3,2,3,3,2,2,1,2,345,2,3
3179,1,1,1,3,2,3,3,2,2,1,2,345,2,3
3180,1,1,1,3,2,3,3,2,2,1,2,34,2,3
3181,1,1,1,3,2,3,3,2,2,1,2,34,2,3
3182,1,1,1,3,2,3,3,2,2,1,2,34,2,3
3183,1,1,1,3,2,3,3,2,2,1,2,34,2,3
3184,1,1,1,3,2,3,3,2,2,1,2,345,2,3
3185,1,1,1,3,2,3,3,2,2,1,2,345,2,3
3186,1,1,1,3,2,3,3,2,2,1,2,34,2,3
3187,1,1,1,3,2,3,3,2,1,1,2,34,2,3
3188,1,1,1,3,2,3,3,2,1,1,2,34,2,3
3189,1,1,1,3,2,3,3,2,1,1,2,34,2,1
3190,1,1,1,3,2,3,3,2,1,1,2,3,2,3
3191,1,1,1,3,2,3,3,2,3,1,2,3,3,3
3192,1,1,1,3,2,3,3,2,3,1,2,34,3,3
3193,1,1,1,3,2,2,3,2,3,1,2,34,3,3
3194,1,1,1,3,2,2,3,2,3,1,2,34,3,3
